detail_id,order_id,product_id,quantity,unit_price
3135,1035,17,1,39.90
3136,1035,16,5,12.90
3137,1035,15,1,119.00
3138,1035,36,1,24.90
3139,1035,30,1,4.20
3140,1036,13,4,45.00
3141,1036,48,4,5.80
3142,1037,20,3,42.00
3143,1037,33,2,7.40
3144,1037,34,1,3.60
3145,1037,32,1,6.90
3146,1037,39,1,8.90
3147,1038,21,2,11.50
3148,1038,13,3,45.00
3149,1038,44,6,21.90
3150,1038,29,2,9.80
3151,1039,31,1,8.75
3152,1039,21,2,11.50
3153,1039,11,6,89.90
3154,1039,23,2,8.90
3155,1039,37,1,22.50
3156,1040,5,6,18.90
3157,1040,21,7,11.50
3158,1041,43,5,17.50
3159,1041,47,3,3.90
3160,1042,22,1,18.75
3161,1042,43,3,17.50
3162,1043,3,3,59.90
3163,1043,18,5,69.50
3164,1043,37,4,22.50
3165,1044,5,3,18.90
3166,1044,24,6,7.50
3167,1044,48,1,5.80
3168,1044,19,2,58.90
3169,1045,49,3,9.90
3170,1046,44,1,21.90
3171,1046,1,6,349.90
3172,1046,3,6,59.90
3173,1046,25,2,14.90
3174,1047,41,3,41.00
3175,1047,26,4,32.00
3176,1047,19,1,58.90
3177,1047,49,3,9.90
3178,1047,20,1,42.00
3179,1047,8,1,39.90
3180,1048,19,1,58.90
3181,1049,37,2,22.50
3182,1049,50,3,6.75
3183,1049,45,1,37.90
3184,1049,8,4,39.90
3185,1049,6,3,72.00
3186,1050,13,3,45.00
3187,1050,8,1,39.90
3188,1050,48,5,5.80
3189,1051,13,1,45.00
3190,1051,48,2,5.80
3191,1052,16,6,12.90
3192,1052,34,3,3.60
3193,1053,43,4,17.50
3194,1053,50,1,6.75
3195,1053,37,2,22.50
3196,1054,36,6,24.90
3197,1054,14,3,28.90
3198,1055,48,2,5.80
3199,1055,6,1,72.00
3200,1055,33,3,7.40
3201,1056,28,3,36.50
3202,1057,39,1,8.90
3203,1057,10,3,52.75
3204,1058,5,4,18.90
3205,1058,34,4,3.60
3206,1058,31,7,8.75
3207,1058,21,1,11.50
3208,1059,38,6,34.90
3209,1059,11,3,89.90
3210,1059,1,1,349.90
3211,1059,41,3,41.00
3212,1060,33,4,7.40
3213,1061,43,1,17.50
3214,1061,32,4,6.90
3215,1062,40,1,6.50
3216,1062,23,2,8.90
3217,1062,37,2,22.50
3218,1062,7,3,21.50
3219,1063,1,4,349.90
3220,1063,49,6,9.90
3221,1063,29,3,9.80
3222,1064,20,2,42.00
3223,1064,5,3,18.90
3224,1064,29,3,9.80
3225,1064,37,3,22.50
3226,1064,40,2,6.50
3227,1064,26,4,32.00
3228,1065,33,1,7.40
3229,1066,34,4,3.60
3230,1066,41,3,41.00
3231,1066,22,3,18.75
3232,1066,14,10,28.90
3233,1066,26,2,32.00
3234,1067,26,8,32.00
3235,1067,1,1,349.90
3236,1067,21,6,11.50
3237,1068,4,1,44.50
3238,1068,2,3,799.00
3239,1068,35,1,10.50
3240,1069,22,5,18.75
3241,1069,31,3,8.75
3242,1069,20,3,42.00
3243,1069,43,4,17.50
3244,1070,1,1,349.90
3245,1070,10,1,52.75
3246,1070,29,2,9.80
3247,1070,24,2,7.50
3248,1070,4,4,44.50
3249,1071,23,4,8.90
3250,1071,25,1,14.90
3251,1071,19,2,58.90
3252,1071,7,3,21.50
3253,1071,36,5,24.90
3254,1071,17,10,39.90
3255,1072,11,5,89.90
3256,1072,27,1,48.90
3257,1072,42,3,29.90
3258,1073,17,3,39.90
3259,1073,9,7,64.90
3260,1074,20,2,42.00
3261,1074,3,4,59.90
3262,1075,28,4,36.50
3263,1076,42,2,29.90
3264,1076,43,2,17.50
3265,1076,19,2,58.90
3266,1076,29,3,9.80
3267,1076,2,4,799.00
3268,1076,17,2,39.90
3269,1077,32,8,6.90
3270,1077,6,2,72.00
3271,1078,9,1,64.90
3272,1078,43,1,17.50
3273,1079,11,1,89.90
3274,1079,28,3,36.50
3275,1079,50,4,6.75
3276,1080,20,5,42.00
3277,1080,11,1,89.90
3278,1080,44,5,21.90
3279,1081,4,5,44.50
3280,1081,22,1,18.75
3281,1081,34,2,3.60
3282,1082,23,2,8.90
3283,1082,50,5,6.75
3284,1082,10,4,52.75
3285,1083,30,1,4.20
3286,1083,13,1,45.00
3287,1083,17,3,39.90
3288,1083,19,1,58.90
3289,1083,39,1,8.90
3290,1083,14,3,28.90
3291,1084,39,7,8.90
3292,1084,12,3,24.90
3293,1084,28,3,36.50
3294,1085,1,2,349.90
3295,1085,19,2,58.90
3296,1085,36,1,24.90
3297,1086,31,3,8.75
3298,1086,33,5,7.40
3299,1086,4,2,44.50
3300,1086,7,4,21.50
3301,1087,11,5,89.90
3302,1087,38,3,34.90
3303,1088,25,1,14.90
3304,1088,41,6,41.00
3305,1088,28,1,36.50
3306,1089,22,3,18.75
3307,1089,31,3,8.75
3308,1089,15,1,119.00
3309,1090,34,3,3.60
3310,1090,19,2,58.90
3311,1090,11,4,89.90
3312,1091,36,6,24.90
3313,1091,24,2,7.50
3314,1091,50,4,6.75
3315,1092,48,3,5.80
3316,1093,35,3,10.50
3317,1093,13,6,45.00
3318,1094,22,4,18.75
3319,1094,7,5,21.50
3320,1095,12,4,24.90
3321,1096,6,3,72.00
3322,1097,1,4,349.90
3323,1097,2,3,799.00
3324,1098,37,2,22.50
3325,1098,4,3,44.50
3326,1098,24,2,7.50
3327,1099,48,1,5.80
3328,1099,33,4,7.40
3329,1099,35,8,10.50
3330,1099,49,1,9.90
3331,1100,37,1,22.50
3332,1101,20,1,42.00
3333,1101,9,2,64.90
3334,1101,42,3,29.90
3335,1101,21,4,11.50
3336,1101,23,2,8.90
3337,1101,8,3,39.90
3338,1102,14,4,28.90
3339,1103,9,4,64.90
3340,1103,29,3,9.80
3341,1103,6,3,72.00
3342,1103,14,3,28.90
3343,1104,49,2,9.90
3344,1104,28,7,36.50
3345,1104,6,2,72.00
3346,1105,12,1,24.90
3347,1105,23,2,8.90
3348,1105,8,2,39.90
3349,1106,2,3,799.00
3350,1106,11,2,89.90
3351,1107,25,5,14.90
3352,1107,17,4,39.90
3353,1107,5,1,18.90
3354,1108,35,6,10.50
3355,1108,41,2,41.00
3356,1109,9,1,64.90
3357,1109,32,1,6.90
3358,1109,14,2,28.90
3359,1110,30,3,4.20
3360,1110,8,3,39.90
3361,1110,34,5,3.60
3362,1110,49,6,9.90
3363,1111,43,6,17.50
3364,1111,39,3,8.90
3365,1111,41,1,41.00
3366,1111,45,3,37.90
3367,1112,23,5,8.90
3368,1112,8,4,39.90
3369,1112,46,3,26.50
3370,1112,16,6,12.90
3371,1113,36,4,24.90
3372,1113,50,4,6.75
3373,1113,8,1,39.90
3374,1113,7,2,21.50
3375,1113,25,1,14.90
3376,1113,18,3,69.50
3377,1114,33,2,7.40
3378,1114,15,4,119.00
3379,1114,47,2,3.90
3380,1114,14,5,28.90
3381,1115,33,5,7.40
3382,1115,41,8,41.00
3383,1116,5,3,18.90
3384,1116,42,4,29.90
3385,1116,11,2,89.90
3386,1116,15,2,119.00
3387,1116,6,1,72.00
3388,1117,18,1,69.50
3389,1117,7,10,21.50
3390,1117,37,1,22.50
3391,1117,14,3,28.90
3392,1117,11,1,89.90
3393,1118,30,3,4.20
3394,1118,2,4,799.00
3395,1119,6,5,72.00
3396,1119,32,5,6.90
3397,1120,35,5,10.50
3398,1121,31,1,8.75
3399,1121,1,2,349.90
3400,1122,16,1,12.90
3401,1122,26,3,32.00
3402,1122,27,1,48.90
3403,1122,47,7,3.90
3404,1123,16,1,12.90
3405,1124,3,1,59.90
3406,1124,42,1,29.90
3407,1124,29,3,9.80
3408,1124,11,2,89.90
3409,1125,2,2,799.00
3410,1125,17,6,39.90
3411,1126,5,5,18.90
3412,1126,31,2,8.75
3413,1127,9,1,64.90
3414,1127,12,2,24.90
3415,1127,24,1,7.50
3416,1127,10,1,52.75
3417,1128,29,6,9.80
3418,1128,31,2,8.75
3419,1129,9,2,64.90
3420,1129,31,3,8.75
3421,1130,45,3,37.90
3422,1130,23,2,8.90
3423,1131,26,2,32.00
3424,1131,49,3,9.90
3425,1131,45,3,37.90
3426,1132,4,3,44.50
3427,1132,1,2,349.90
3428,1132,33,1,7.40
3429,1133,3,2,59.90
3430,1134,49,2,9.90
3431,1134,34,8,3.60
3432,1134,50,3,6.75
3433,1134,13,5,45.00
3434,1135,3,8,59.90
3435,1135,33,2,7.40
3436,1135,11,1,89.90
3437,1135,8,1,39.90
3438,1135,15,4,119.00
3439,1135,37,1,22.50
3440,1136,22,5,18.75
3441,1136,1,4,349.90
3442,1137,30,1,4.20
3443,1137,16,3,12.90
3444,1137,38,4,34.90
3445,1137,8,3,39.90
3446,1137,40,1,6.50
3447,1137,1,1,349.90
3448,1138,32,1,6.90
3449,1139,25,5,14.90
3450,1139,1,2,349.90
3451,1139,35,3,10.50
3452,1140,16,1,12.90
3453,1140,3,6,59.90
3454,1141,7,4,21.50
3455,1142,36,1,24.90
3456,1142,42,3,29.90
3457,1142,24,4,7.50
3458,1142,45,8,37.90
3459,1143,49,1,9.90
3460,1143,16,2,12.90
3461,1144,18,4,69.50
3462,1144,26,1,32.00
3463,1144,28,3,36.50
3464,1144,29,1,9.80
3465,1144,10,3,52.75
3466,1145,9,1,64.90
3467,1145,42,2,29.90
3468,1146,33,1,7.40
3469,1146,5,2,18.90
3470,1146,32,1,6.90
3471,1147,15,1,119.00
3472,1147,23,3,8.90
3473,1147,30,10,4.20
3474,1147,2,3,799.00
3475,1147,1,1,349.90
3476,1147,19,4,58.90
3477,1148,23,1,8.90
3478,1148,37,1,22.50
3479,1148,2,2,799.00
3480,1148,19,1,58.90
3481,1148,43,1,17.50
3482,1148,26,2,32.00
3483,1149,48,6,5.80
3484,1150,17,1,39.90
3485,1150,35,4,10.50
3486,1150,46,2,26.50
3487,1150,24,2,7.50
3488,1151,20,8,42.00
3489,1151,42,2,29.90
3490,1151,12,1,24.90
3491,1151,10,3,52.75
3492,1152,41,2,41.00
3493,1152,14,1,28.90
3494,1152,47,1,3.90
3495,1152,20,3,42.00
3496,1153,48,3,5.80
3497,1153,44,1,21.90
3498,1153,9,2,64.90
3499,1153,30,1,4.20
3500,1154,10,7,52.75
3501,1154,9,3,64.90
3502,1154,18,2,69.50
3503,1154,5,10,18.90
3504,1155,43,3,17.50
3505,1155,11,2,89.90
3506,1155,38,1,34.90
3507,1155,4,8,44.50
3508,1156,21,5,11.50
3509,1157,10,3,52.75
3510,1157,6,4,72.00
3511,1157,22,1,18.75
3512,1157,41,1,41.00
3513,1157,28,4,36.50
3514,1157,17,1,39.90
3515,1158,46,3,26.50
3516,1159,28,3,36.50
3517,1159,15,2,119.00
3518,1159,20,5,42.00
3519,1159,22,3,18.75
3520,1159,44,1,21.90
3521,1160,50,5,6.75
3522,1160,2,5,799.00
3523,1160,23,10,8.90
3524,1161,47,1,3.90
3525,1161,12,1,24.90
3526,1162,32,2,6.90
3527,1162,10,9,52.75
3528,1162,7,1,21.50
3529,1162,46,1,26.50
3530,1162,42,4,29.90
3531,1162,33,1,7.40
3532,1163,3,6,59.90
3533,1163,1,2,349.90
3534,1163,14,1,28.90
3535,1163,20,1,42.00
3536,1164,41,4,41.00
3537,1164,49,7,9.90
3538,1164,25,4,14.90
3539,1164,10,3,52.75
3540,1165,34,6,3.60
3541,1165,22,3,18.75
3542,1165,24,1,7.50
3543,1166,36,1,24.90
3544,1166,34,1,3.60
3545,1166,44,2,21.90
3546,1166,29,4,9.80
3547,1166,48,4,5.80
3548,1167,10,4,52.75
3549,1167,9,5,64.90
3550,1167,13,3,45.00
3551,1168,3,6,59.90
3552,1168,29,1,9.80
3553,1168,27,5,48.90
3554,1168,36,3,24.90
3555,1168,7,4,21.50
3556,1169,43,1,17.50
3557,1169,19,5,58.90
3558,1169,13,8,45.00
3559,1169,50,1,6.75
3560,1170,36,2,24.90
3561,1170,23,2,8.90
3562,1170,30,2,4.20
3563,1170,17,2,39.90
3564,1171,24,1,7.50
3565,1171,45,1,37.90
3566,1171,48,2,5.80
3567,1171,10,2,52.75
3568,1171,6,1,72.00
3569,1171,21,1,11.50
3570,1172,14,4,28.90
3571,1172,45,1,37.90
3572,1173,1,6,349.90
3573,1173,20,4,42.00
3574,1174,5,2,18.90
3575,1175,16,5,12.90
3576,1175,15,3,119.00
3577,1175,43,2,17.50
3578,1176,32,1,6.90
3579,1176,27,10,48.90
3580,1177,22,4,18.75
3581,1177,21,6,11.50
3582,1178,15,3,119.00
3583,1179,41,2,41.00
3584,1179,3,1,59.90
3585,1179,49,2,9.90
3586,1179,43,1,17.50
3587,1179,39,4,8.90
3588,1180,10,1,52.75
3589,1180,3,1,59.90
3590,1180,23,2,8.90
3591,1181,42,2,29.90
3592,1181,49,4,9.90
3593,1181,15,1,119.00
3594,1182,5,3,18.90
3595,1182,20,2,42.00
3596,1183,26,6,32.00
3597,1183,44,1,21.90
3598,1183,34,3,3.60
3599,1183,10,2,52.75
3600,1184,14,2,28.90
3601,1184,10,1,52.75
3602,1185,23,6,8.90
3603,1185,39,2,8.90
3604,1185,9,3,64.90
3605,1185,14,2,28.90
3606,1186,26,4,32.00
3607,1186,38,4,34.90
3608,1186,44,4,21.90
3609,1186,15,1,119.00
3610,1186,12,2,24.90
3611,1186,4,1,44.50
3612,1187,21,7,11.50
3613,1187,39,4,8.90
3614,1187,29,2,9.80
3615,1187,28,4,36.50
3616,1188,17,2,39.90
3617,1188,11,1,89.90
3618,1189,14,4,28.90
3619,1189,26,1,32.00
3620,1190,5,5,18.90
3621,1191,11,1,89.90
3622,1192,37,1,22.50
3623,1192,36,1,24.90
3624,1192,15,1,119.00
3625,1193,37,4,22.50
3626,1193,36,1,24.90
3627,1193,1,5,349.90
3628,1193,7,1,21.50
3629,1193,18,3,69.50
3630,1193,12,5,24.90
3631,1194,13,2,45.00
3632,1195,12,5,24.90
3633,1195,27,1,48.90
3634,1196,29,8,9.80
3635,1196,28,6,36.50
3636,1197,4,6,44.50
3637,1197,11,3,89.90
3638,1198,30,1,4.20
3639,1198,45,4,37.90
3640,1199,42,2,29.90
3641,1199,4,4,44.50
3642,1200,11,5,89.90
3643,1200,30,3,4.20
3644,1201,33,5,7.40
3645,1201,35,2,10.50
3646,1201,28,2,36.50
3647,1201,20,2,42.00
3648,1202,37,4,22.50
3649,1202,11,6,89.90
3650,1202,39,4,8.90
3651,1202,3,7,59.90
3652,1202,12,6,24.90
3653,1203,11,7,89.90
3654,1203,23,1,8.90
3655,1204,22,6,18.75
3656,1204,23,1,8.90
3657,1204,4,2,44.50
3658,1204,8,2,39.90
3659,1204,40,4,6.50
3660,1205,13,4,45.00
3661,1205,49,1,9.90
3662,1206,2,4,799.00
3663,1206,23,10,8.90
3664,1206,37,1,22.50
3665,1206,48,1,5.80
3666,1207,39,2,8.90
3667,1207,26,5,32.00
3668,1208,5,2,18.90
3669,1208,31,2,8.75
3670,1208,30,1,4.20
3671,1209,29,9,9.80
3672,1209,22,1,18.75
3673,1209,40,1,6.50
3674,1210,28,2,36.50
3675,1210,18,3,69.50
3676,1210,31,3,8.75
3677,1211,28,1,36.50
3678,1211,8,3,39.90
3679,1211,29,1,9.80
3680,1211,50,4,6.75
3681,1211,15,3,119.00
3682,1212,22,1,18.75
3683,1212,23,1,8.90
3684,1212,1,4,349.90
3685,1212,21,1,11.50
3686,1213,41,2,41.00
3687,1213,9,8,64.90
3688,1213,17,2,39.90
3689,1214,44,4,21.90
3690,1214,21,3,11.50
3691,1215,3,3,59.90
3692,1215,28,5,36.50
3693,1215,32,1,6.90
3694,1216,40,1,6.50
3695,1216,4,2,44.50
3696,1217,23,5,8.90
3697,1217,48,3,5.80
3698,1217,34,8,3.60
3699,1217,13,2,45.00
3700,1218,26,3,32.00
3701,1218,31,4,8.75
3702,1218,9,2,64.90
3703,1219,11,1,89.90
3704,1219,36,2,24.90
3705,1219,12,4,24.90
3706,1220,20,1,42.00
3707,1220,29,4,9.80
3708,1220,12,6,24.90
3709,1220,36,3,24.90
3710,1220,27,1,48.90
3711,1221,1,4,349.90
3712,1221,39,2,8.90
3713,1222,22,1,18.75
3714,1222,4,1,44.50
3715,1222,38,5,34.90
3716,1222,24,3,7.50
3717,1222,28,1,36.50
3718,1223,40,1,6.50
3719,1223,12,2,24.90
3720,1224,2,2,799.00
3721,1224,34,3,3.60
3722,1224,10,2,52.75
3723,1225,9,1,64.90
3724,1225,26,3,32.00
3725,1225,19,7,58.90
3726,1226,28,3,36.50
3727,1227,42,7,29.90
3728,1228,7,2,21.50
3729,1228,25,6,14.90
3730,1229,34,1,3.60
3731,1229,24,5,7.50
3732,1229,31,1,8.75
3733,1229,27,1,48.90
3734,1229,49,2,9.90
3735,1230,7,10,21.50
3736,1230,33,5,7.40
3737,1230,36,2,24.90
3738,1230,29,3,9.80
3739,1230,2,1,799.00
3740,1231,18,4,69.50
3741,1231,5,1,18.90
3742,1232,49,2,9.90
3743,1232,1,2,349.90
3744,1232,11,3,89.90
3745,1233,13,4,45.00
3746,1233,34,1,3.60
3747,1233,28,3,36.50
3748,1234,12,2,24.90
3749,1234,6,3,72.00
3750,1234,26,1,32.00
3751,1234,47,5,3.90
3752,1234,18,3,69.50
3753,1234,16,1,12.90
3754,1235,48,1,5.80
3755,1235,7,3,21.50
3756,1235,19,6,58.90
3757,1236,42,6,29.90
3758,1236,23,5,8.90
3759,1236,27,1,48.90
3760,1236,17,5,39.90
3761,1237,45,3,37.90
3762,1237,6,5,72.00
3763,1238,8,4,39.90
3764,1238,1,2,349.90
3765,1239,24,1,7.50
3766,1239,27,1,48.90
3767,1239,28,1,36.50
3768,1239,3,2,59.90
3769,1239,22,3,18.75
3770,1239,47,1,3.90
3771,1240,8,4,39.90
3772,1240,36,2,24.90
3773,1240,9,6,64.90
3774,1240,12,2,24.90
3775,1241,22,4,18.75
3776,1241,14,4,28.90
3777,1241,33,5,7.40
3778,1242,45,2,37.90
3779,1242,33,2,7.40
3780,1242,40,4,6.50
3781,1242,49,2,9.90
3782,1243,4,2,44.50
3783,1243,17,4,39.90
3784,1243,42,1,29.90
3785,1243,36,5,24.90
3786,1244,11,6,89.90
3787,1244,37,1,22.50
3788,1244,44,1,21.90
3789,1245,27,8,48.90
3790,1245,45,4,37.90
3791,1245,21,4,11.50
3792,1246,20,2,42.00
3793,1246,40,2,6.50
3794,1246,17,1,39.90
3795,1246,11,4,89.90
3796,1247,21,4,11.50
3797,1247,20,3,42.00
3798,1248,39,2,8.90
3799,1248,12,1,24.90
3800,1248,5,1,18.90
3801,1248,40,3,6.50
3802,1248,22,1,18.75
3803,1248,35,10,10.50
3804,1249,45,2,37.90
3805,1249,44,3,21.90
3806,1249,48,2,5.80
3807,1249,5,3,18.90
3808,1250,22,5,18.75
3809,1250,42,4,29.90
3810,1250,34,6,3.60
3811,1250,38,1,34.90
3812,1251,6,7,72.00
3813,1251,22,4,18.75
3814,1251,1,1,349.90
3815,1251,13,1,45.00
3816,1252,33,3,7.40
3817,1252,41,3,41.00
3818,1253,27,1,48.90
3819,1253,36,5,24.90
3820,1254,10,3,52.75
3821,1255,27,3,48.90
3822,1256,31,2,8.75
3823,1256,26,1,32.00
3824,1257,12,4,24.90
3825,1257,27,6,48.90
3826,1257,13,2,45.00
3827,1258,34,5,3.60
3828,1258,44,2,21.90
3829,1259,24,1,7.50
3830,1259,14,1,28.90
3831,1259,27,6,48.90
3832,1259,39,7,8.90
3833,1260,4,4,44.50
3834,1260,16,1,12.90
3835,1260,40,6,6.50
3836,1260,25,2,14.90
3837,1260,42,2,29.90
3838,1261,28,1,36.50
3839,1261,17,3,39.90
3840,1261,33,2,7.40
3841,1261,49,2,9.90
3842,1262,35,3,10.50
3843,1262,10,10,52.75
3844,1262,8,1,39.90
3845,1262,23,2,8.90
3846,1262,46,7,26.50
3847,1263,30,4,4.20
3848,1263,39,8,8.90
3849,1264,43,7,17.50
3850,1264,12,1,24.90
3851,1264,9,3,64.90
3852,1264,48,1,5.80
3853,1264,4,8,44.50
3854,1265,27,6,48.90
3855,1265,12,2,24.90
3856,1265,13,9,45.00
3857,1266,48,3,5.80
3858,1266,31,4,8.75
3859,1266,26,2,32.00
3860,1266,36,1,24.90
3861,1267,17,3,39.90
3862,1267,39,4,8.90
3863,1267,16,8,12.90
3864,1267,7,3,21.50
3865,1267,21,1,11.50
3866,1267,13,1,45.00
3867,1268,30,4,4.20
3868,1268,26,7,32.00
3869,1268,10,7,52.75
3870,1268,40,2,6.50
3871,1269,14,3,28.90
3872,1270,35,2,10.50
3873,1270,28,4,36.50
3874,1270,42,2,29.90
3875,1271,42,2,29.90
3876,1271,10,1,52.75
3877,1271,4,3,44.50
3878,1271,34,2,3.60
3879,1271,12,2,24.90
3880,1271,15,3,119.00
3881,1272,50,3,6.75
3882,1272,35,5,10.50
3883,1272,3,1,59.90
3884,1272,42,3,29.90
3885,1272,24,1,7.50
3886,1272,26,7,32.00
3887,1273,10,5,52.75
3888,1273,49,1,9.90
3889,1273,42,1,29.90
3890,1273,47,7,3.90
3891,1273,48,2,5.80
3892,1273,19,1,58.90
3893,1274,26,1,32.00
3894,1274,7,2,21.50
3895,1275,49,1,9.90
3896,1275,37,1,22.50
3897,1275,43,4,17.50
3898,1276,13,1,45.00
3899,1276,14,2,28.90
3900,1276,30,1,4.20
3901,1277,18,2,69.50
3902,1278,5,4,18.90
3903,1278,1,2,349.90
3904,1279,45,1,37.90
3905,1279,36,3,24.90
3906,1279,23,5,8.90
3907,1279,6,3,72.00
3908,1279,31,1,8.75
3909,1279,50,2,6.75
3910,1280,35,1,10.50
3911,1280,48,4,5.80
3912,1281,43,6,17.50
3913,1281,8,1,39.90
3914,1282,46,3,26.50
3915,1282,20,9,42.00
3916,1282,21,10,11.50
3917,1282,8,1,39.90
3918,1283,26,4,32.00
3919,1283,50,4,6.75
3920,1283,11,1,89.90
3921,1284,2,3,799.00
3922,1284,43,1,17.50
3923,1284,29,2,9.80
3924,1284,35,3,10.50
3925,1285,14,1,28.90
3926,1285,47,4,3.90
3927,1286,33,2,7.40
3928,1286,4,3,44.50
3929,1286,49,8,9.90
3930,1286,50,3,6.75
3931,1286,28,10,36.50
3932,1287,45,1,37.90
3933,1287,41,1,41.00
3934,1287,19,5,58.90
3935,1287,15,1,119.00
3936,1288,16,1,12.90
3937,1288,12,3,24.90
3938,1288,43,1,17.50
3939,1288,8,10,39.90
3940,1289,44,4,21.90
3941,1289,1,2,349.90
3942,1289,31,4,8.75
3943,1289,18,7,69.50
3944,1289,24,1,7.50
3945,1290,19,5,58.90
3946,1290,25,3,14.90
3947,1290,48,4,5.80
3948,1290,5,3,18.90
3949,1291,16,4,12.90
3950,1291,21,2,11.50
3951,1291,45,1,37.90
3952,1292,36,1,24.90
3953,1292,29,6,9.80
3954,1293,16,5,12.90
3955,1293,28,2,36.50
3956,1294,35,3,10.50
3957,1295,41,1,41.00
3958,1295,2,3,799.00
3959,1295,10,2,52.75
3960,1295,24,4,7.50
3961,1296,42,5,29.90
3962,1297,23,5,8.90
3963,1297,32,9,6.90
3964,1297,19,3,58.90
3965,1297,43,1,17.50
3966,1297,21,2,11.50
3967,1297,17,4,39.90
3968,1298,36,1,24.90
3969,1299,19,5,58.90
3970,1299,49,3,9.90
3971,1299,22,4,18.75
3972,1299,26,1,32.00
3973,1299,11,2,89.90
3974,1300,27,3,48.90
3975,1300,9,1,64.90
3976,1300,20,1,42.00
3977,1301,5,3,18.90
3978,1301,24,1,7.50
3979,1302,6,5,72.00
3980,1302,28,2,36.50
3981,1302,32,1,6.90
3982,1303,21,2,11.50
3983,1303,20,1,42.00
3984,1304,45,2,37.90
3985,1304,30,2,4.20
3986,1304,38,3,34.90
3987,1304,4,4,44.50
3988,1305,20,1,42.00
3989,1305,46,2,26.50
3990,1305,26,6,32.00
3991,1305,38,3,34.90
3992,1306,24,10,7.50
3993,1306,44,4,21.90
3994,1306,30,5,4.20
3995,1306,4,5,44.50
3996,1306,12,1,24.90
3997,1306,16,1,12.90
3998,1307,32,1,6.90
3999,1307,16,5,12.90
4000,1308,26,6,32.00
4001,1308,19,2,58.90
4002,1308,17,4,39.90
4003,1308,3,5,59.90
4004,1308,12,7,24.90
4005,1308,36,6,24.90
4006,1309,16,1,12.90
4007,1309,40,4,6.50
4008,1309,46,5,26.50
4009,1310,5,3,18.90
4010,1310,28,2,36.50
4011,1310,40,1,6.50
4012,1310,13,2,45.00
4013,1310,15,3,119.00
4014,1310,12,3,24.90
4015,1311,6,5,72.00
4016,1311,22,4,18.75
4017,1312,8,9,39.90
4018,1312,2,1,799.00
4019,1312,1,1,349.90
4020,1312,46,4,26.50
4021,1312,26,2,32.00
4022,1312,19,3,58.90
4023,1313,47,3,3.90
4024,1314,1,1,349.90
4025,1314,14,2,28.90
4026,1314,36,1,24.90
4027,1314,24,3,7.50
4028,1315,41,4,41.00
4029,1315,31,1,8.75
4030,1315,46,2,26.50
4031,1315,20,1,42.00
4032,1316,24,5,7.50
4033,1316,37,2,22.50
4034,1316,1,1,349.90
4035,1317,26,1,32.00
4036,1317,17,3,39.90
4037,1317,27,1,48.90
4038,1317,47,3,3.90
4039,1318,46,3,26.50
4040,1318,18,4,69.50
4041,1318,39,2,8.90
4042,1318,5,3,18.90
4043,1318,17,3,39.90
4044,1319,28,1,36.50
4045,1319,19,4,58.90
4046,1319,14,8,28.90
4047,1320,22,1,18.75
4048,1320,40,1,6.50
4049,1320,19,1,58.90
4050,1320,36,4,24.90
4051,1320,15,2,119.00
4052,1321,46,1,26.50
4053,1321,20,2,42.00
4054,1321,32,2,6.90
4055,1321,49,3,9.90
4056,1321,12,2,24.90
4057,1321,41,5,41.00
4058,1322,19,1,58.90
4059,1322,5,4,18.90
4060,1322,25,9,14.90
4061,1322,34,1,3.60
4062,1323,35,1,10.50
4063,1323,18,4,69.50
4064,1323,26,3,32.00
4065,1324,16,1,12.90
4066,1324,1,2,349.90
4067,1324,40,1,6.50
4068,1324,29,5,9.80
4069,1325,23,2,8.90
4070,1325,21,3,11.50
4071,1325,47,7,3.90
4072,1326,32,1,6.90
4073,1326,23,2,8.90
4074,1326,7,1,21.50
4075,1326,12,1,24.90
4076,1327,5,2,18.90
4077,1328,50,3,6.75
4078,1328,33,2,7.40
4079,1329,28,5,36.50
4080,1329,2,5,799.00
4081,1329,33,5,7.40
4082,1329,50,4,6.75
4083,1329,15,2,119.00
4084,1330,42,1,29.90
4085,1330,27,1,48.90
4086,1331,43,1,17.50
4087,1331,38,4,34.90
4088,1332,10,1,52.75
4089,1332,36,1,24.90
4090,1333,50,4,6.75
4091,1333,25,2,14.90
4092,1334,22,3,18.75
4093,1334,38,1,34.90
4094,1334,41,9,41.00
4095,1334,49,1,9.90
4096,1335,23,2,8.90
4097,1335,34,5,3.60
4098,1335,39,1,8.90
4099,1335,9,1,64.90
4100,1335,22,2,18.75
4101,1335,49,1,9.90
4102,1336,40,3,6.50
4103,1336,24,1,7.50
4104,1336,8,6,39.90
4105,1337,49,5,9.90
4106,1337,47,2,3.90
4107,1337,9,3,64.90
4108,1338,42,1,29.90
4109,1338,50,8,6.75
4110,1339,11,2,89.90
4111,1339,30,3,4.20
4112,1339,27,1,48.90
4113,1339,31,9,8.75
4114,1340,44,1,21.90
4115,1340,6,5,72.00
4116,1340,24,6,7.50
4117,1341,24,3,7.50
4118,1341,22,3,18.75
4119,1341,37,1,22.50
4120,1341,20,2,42.00
4121,1341,27,1,48.90
4122,1342,15,1,119.00
4123,1342,31,5,8.75
4124,1342,44,4,21.90
4125,1342,37,2,22.50
4126,1342,4,5,44.50
4127,1343,30,2,4.20
4128,1343,29,1,9.80
4129,1343,38,3,34.90
4130,1344,35,4,10.50
4131,1344,40,2,6.50
4132,1344,44,1,21.90
